,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP5148,0.105,0.59829,0.0,0.0,-0.49333,0.0,0.0,1.92308,0.57651,0.0,0.0,-0.1448,1.175,0.38235,0.56819,0.27642,-0.26056,-0.77997,0.0,1.66667,1.35748,-1.03778,0.0,0.0,-0.23352,0.24074,-1.03778,-0.78726,1.0,-0.38699,0.74692,0.0,-1.25243,0.17631,-0.46095,-1.03778,-0.5035,0.6917,0.61644,-0.71742,-0.2381,-1.00803,0.0,0.0,0.0,0.28889,-1.33181,0.0,0.0,0.29432,0
DBAASP5145,-0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.73077,-0.26222,0.82143,0.0,-0.61538,0.7,-0.5,-0.40668,1.0643,-1.3811,0.14113,0.0,0.0,0.02267,-0.87936,0.0,0.0,-0.91889,-0.48148,-0.87936,0.73096,-1.0,-0.38699,0.44404,0.0,1.67499,-0.79339,0.48807,-0.87936,-0.5035,-0.83004,0.69336,0.14129,0.2521,1.30052,0.0,0.0,0.0,-0.30588,-1.12852,0.0,0.0,-0.95533,0
DBAASP4574,-0.14,0.07541,0.0,0.0,0.66745,0.0,0.0,0.84615,-1.21874,0.0,0.0,0.63462,0.9,-0.1875,-1.28813,0.70067,0.39131,-0.69949,0.0,0.58824,-1.20724,-0.87936,0.06667,3.03293,1.61013,0.53813,-0.87936,-0.10661,0.0,0.45854,0.62167,0.0,0.34189,-0.08751,1.41983,-0.87936,0.55533,-0.83004,-0.38356,0.8391,-0.45378,0.6549,0.0,0.0,0.0,0.71373,-1.12852,0.0,0.0,0.1839,0
DBAASP2545,0.18,0.93645,0.04762,0.05556,0.57913,0.04762,0.0,1.65385,1.08256,0.0,0.0,-0.25175,1.8,-0.27273,0.99148,-0.15495,0.27702,-0.51171,0.0,1.73913,0.13251,-1.76779,0.0,0.0,0.06436,0.46055,-1.76779,-0.50705,391617358901782.06,1.67805,-0.0139,0.05263,0.3262,0.29752,-0.52472,-1.76779,0.13682,0.31126,-0.01514,-0.49291,-0.74534,0.16163,0.0,0.0,0.5,0.41449,-2.26866,0.0,1.65217,0.11875,0
DBAASP4980,-0.42,-0.31674,0.0,0.0,0.08706,0.0,0.0,0.69231,-0.43702,0.82143,0.0,-0.61538,0.675,-0.1875,-0.64978,0.70067,-0.74038,0.89138,0.0,0.0,-0.22399,-0.87936,0.06667,1.01262,-0.45055,0.53813,-0.87936,0.81097,0.0,1.31545,-1.06225,0.0,-0.85926,-0.60088,-0.4437,-0.87936,-0.02221,-0.83004,-0.38356,0.39259,0.60504,-1.01597,0.0,0.0,0.0,-1.07059,-1.12852,0.0,2.23529,-0.52941,0
DBAASP144,-0.42,0.82051,0.0,0.0,1.48,0.0,0.0,0.84615,-0.84409,0.0,0.0,-0.61538,1.3,-0.5,-1.14381,-0.39024,1.82644,0.68306,0.0,2.0,0.24557,-1.34119,0.22222,3.39325,-0.9738,1.25185,-1.34119,1.0616,0.0,-0.38699,1.33251,0.0,0.22801,0.29752,-0.49029,-1.34119,0.56014,1.04976,0.92894,-1.92291,-2.57143,-0.35001,0.0,0.0,0.0,0.21667,-1.7212,0.0,0.0,2.13975,0
DBAASP2631,0.02211,0.1221,0.0,0.0,0.91619,0.0,0.0,1.5,-0.40237,0.0,0.0,-0.01538,1.525,-0.5,-0.08442,0.94309,0.08621,-0.70407,0.0,0.95238,0.16679,-1.48691,0.05263,1.81861,0.71743,0.13757,-1.48691,-0.39921,428914250225762.0,0.32683,0.77607,0.0,-0.26454,0.19362,-0.50286,-1.48691,0.35365,-0.32279,-0.38356,0.57433,0.28571,0.18578,0.0,0.78551,0.5,-0.33016,-1.9082,0.0,3.61905,0.04638,0
DBAASP4790,-0.1575,0.96866,0.0,0.0,0.32889,0.0,0.0,0.5,0.49204,0.0,0.0,0.0905,0.9,0.08824,0.55845,0.60976,0.46651,-0.57511,0.0,1.66667,-0.20037,-1.03778,0.0625,0.0,0.73197,0.72222,-1.03778,0.06754,0.0,-0.38699,0.0074,0.0,-0.35496,0.29752,0.12571,-1.03778,0.40559,0.083,-0.38356,-0.40454,0.09524,-0.18043,0.0,0.0,0.5,0.52963,-1.33181,0.0,0.0,0.43837,0
DBAASP1256,-0.1575,0.41311,0.0,0.0,1.15111,0.0,0.0,0.88462,0.33602,0.0,0.0,0.0905,1.0,-0.20588,0.05709,0.60976,-0.89572,0.20263,0.0,0.0,-0.74434,-1.03778,0.0625,0.0,0.68527,0.72222,-1.03778,0.33788,0.0,-0.38699,0.16936,0.0,-0.24804,0.17631,-0.16762,-1.03778,0.67832,-0.22134,-0.38356,1.03992,0.7619,-0.19355,0.0,0.0,0.0,0.04815,-1.33181,0.0,4.22222,-0.54543,0
DBAASP4818,-0.42,0.85082,0.05,0.0,1.07636,0.05,0.05,1.19231,1.28932,0.0,0.05,-0.61538,1.125,-0.2619,1.18989,-0.14024,-0.09641,0.69023,0.0,0.45455,0.58409,-1.62902,0.05,0.0,-0.11621,1.09428,-1.62902,0.38673,818836295885544.0,-0.38699,-0.69367,0.05556,-0.05086,0.19835,-0.51429,-1.62902,0.53783,0.61161,0.00533,0.33316,0.15584,-0.44904,0.0,0.79923,0.0,1.53636,-2.09058,0.0,3.45455,0.30827,0
DBAASP494,-0.19895,0.43956,0.0,0.0,-0.02349,0.05263,0.0,0.76923,0.27423,0.0,0.0,-0.41538,0.925,-0.5,0.29625,1.20976,-0.42288,-0.54834,0.0,1.42857,-0.03952,-1.48691,0.0,0.0,-0.233,0.13757,-1.48691,0.0374,0.0,1.54797,0.6115,0.0,0.04085,0.19362,-0.50286,-1.48691,-0.19181,-0.32279,0.0282,0.20197,0.57143,0.22376,0.0,0.0,0.0,-1.3619,-1.9082,0.0,0.0,-0.45068,0
DBAASP3889,-0.17294,0.71525,0.0,0.0,0.80491,0.0,0.0,0.61538,-0.34124,0.0,0.0,-0.39316,1.0,0.05556,-0.2826,0.22514,0.94255,0.18826,0.0,1.57895,-0.45756,-1.19159,0.05882,2.00604,-0.03307,0.88694,-1.19159,0.26562,0.0,-0.38699,0.72016,0.0,-0.15697,0.2401,0.0794,-1.19159,-0.07287,-0.54471,1.01644,-0.62135,0.27068,-0.0374,0.0,0.0,0.0,-0.77544,-1.52921,0.0,0.0,1.19234,0
DBAASP1189,-0.1575,0.41311,0.0,0.0,0.87704,0.0,0.0,0.65385,0.71977,0.0,0.0,-0.61538,0.8,-0.20588,0.66555,0.27642,-0.64403,0.73402,0.0,0.0,-0.57101,-1.03778,0.0,0.0,0.02996,0.96296,-1.03778,0.20277,0.0,0.89431,-0.11843,0.0,0.20905,0.23691,-0.16762,-1.03778,0.31469,-0.22134,-0.38356,0.78367,0.09524,-0.0336,0.0,0.0,0.0,-1.15556,-1.33181,0.0,2.11111,-0.59001,0
DBAASP375,0.51333,-0.17949,0.0,0.0,0.24667,0.0,0.0,2.46154,-0.26398,1.35294,0.0,0.01619,2.075,0.55263,-0.2925,-0.39024,0.30302,-0.32233,0.0,0.5,0.67656,-1.34119,0.0,0.0,0.04471,0.16852,-1.34119,-0.25673,0.0,0.81138,-1.48953,0.0,-0.77136,0.02479,-0.22629,-1.34119,0.72378,0.24413,0.05394,0.37719,-0.17143,-0.48254,0.0,1.19645,0.0,0.21667,-1.7212,0.0,3.8,0.29495,0
DBAASP4473,0.105,0.22792,0.0,0.0,0.60296,0.0,0.0,0.84615,1.31039,0.76667,0.0,-0.61538,1.025,0.38235,1.23093,-0.39024,0.85804,0.10665,0.07143,1.66667,0.22933,-1.03778,0.0625,0.0,-0.73059,-0.24074,-1.03778,-0.20333,0.0,-0.38699,0.57931,0.0,0.14487,-0.12672,-0.46095,-1.03778,0.58741,0.99605,0.61644,-0.79903,0.7619,0.39894,0.0,0.0,0.0,-0.19259,-1.33181,0.0,6.33333,0.68097,0
DBAASP3223,-0.18667,0.32051,0.0,0.0,-0.24667,0.0,0.0,1.46154,-0.0022,0.67647,0.0,0.43725,1.7,0.28947,-0.12122,0.75261,-0.38449,-0.1456,0.0,1.0,0.17469,-1.34119,0.05556,0.0,1.1724,-0.04815,-1.34119,0.14863,450359962737049.0,1.11707,-0.20476,0.0,-0.43985,0.18843,-0.49029,-1.34119,0.15105,-0.29296,0.49144,-0.09756,1.02857,-0.31565,0.0,0.0,0.0,0.21667,-1.7212,0.0,0.0,-0.39742,0
DBAASP522,0.21,0.54779,0.0,0.0,-0.04485,0.0,0.0,1.57692,1.18752,0.0,0.05,-0.04396,1.85,-0.02381,1.21926,0.60976,0.32411,0.00369,0.0,0.45455,0.06098,-1.62902,0.0,0.0,0.02589,0.10943,-1.62902,-0.08905,1228254443828317.0,2.13659,0.62885,0.11111,-0.26443,0.29752,-0.51429,-1.62902,0.09154,0.37133,0.00533,0.38628,0.15584,-0.33796,0.10526,0.0,0.0,0.74848,-2.09058,0.0,0.0,0.23992,0
DBAASP1799,0.14,-0.51282,0.0,0.0,0.95765,0.0,0.0,1.5,-2.43883,0.0,0.0,-0.61538,1.55,-0.1875,-2.77397,-0.39024,2.30054,-0.29341,0.0,0.0,0.26291,-0.87936,0.0,3.19457,-0.28986,0.53813,-0.87936,-0.05745,0.0,0.39512,2.12952,0.0,0.31488,-0.79339,-0.4437,73.93574,0.74784,0.14822,-0.38356,-1.20307,-0.45378,0.58993,0.0,0.625,0.0,0.71373,-1.12852,0.0,2.23529,2.13637,0
DBAASP4444,-0.42,0.48718,0.0,0.0,0.74,0.0,0.0,1.26923,0.14775,0.0,0.05556,-0.61538,1.45,-0.23684,-0.00921,-0.39024,0.87393,0.2751,0.0625,0.5,0.15734,-1.34119,0.0,0.84577,-0.19752,1.03519,-1.34119,0.35225,450359962737049.0,1.18211,-0.79734,0.0,0.05776,-0.02975,-0.22629,-1.34119,0.47832,0.78121,0.05394,-0.96282,0.72857,0.2103,0.05882,1.46902,0.0,0.0,-1.7212,0.0,3.8,1.09129,0
DBAASP4463,0.3675,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.5,-0.28859,0.76667,0.0,-0.38009,0.8,-0.5,-0.2613,1.27642,-0.85385,-0.17893,0.0,0.0,0.02177,-1.03778,0.0,0.0,-1.02988,-0.48148,-1.03778,-0.58594,0.0,-0.38699,0.46584,0.0,0.003,-0.79339,0.12571,-1.03778,-0.5035,-0.83004,-0.38356,0.42986,0.42857,-0.15743,0.0,0.0,0.0,0.77037,-1.33181,0.0,0.0,-0.92757,0
DBAASP69,-0.42,-0.09615,0.0,0.0,0.12333,0.0,0.0,2.0,-1.17338,0.0,0.0,0.08027,2.25,-0.28261,-1.18152,0.49864,-0.35411,-0.20073,0.0,0.41667,-0.16077,-1.90344,0.04545,2.13117,1.07089,0.60185,-1.90344,0.03647,0.0,1.42439,-0.6892,0.0,0.37139,-0.11157,0.56571,-1.90344,0.45105,-0.61265,-0.38356,-0.03428,-0.07143,0.57547,0.0,0.0,0.0,-0.07222,-2.44274,0.0,0.0,-0.43558,0
DBAASP3521,0.02211,0.28083,0.0,0.0,-0.25841,0.0,0.0,2.65385,0.50875,1.27778,0.0,-0.01538,1.975,0.5,0.38543,-0.39024,-0.22219,-0.01285,0.0,1.42857,1.17344,-1.48691,0.0,0.0,0.39001,-0.06878,-1.48691,0.73229,0.0,2.71057,-0.21986,0.0,-1.58749,-0.06612,0.0,-1.48691,-0.03596,-0.32279,0.0282,-0.26318,-0.57143,-1.10909,0.0,0.0,0.0,0.70159,-1.9082,0.0,1.80952,0.24719,0
DBAASP2432,0.78,0.35674,0.0,0.0,0.36464,0.04762,0.0,1.84615,0.8534,0.0,0.0,-0.06993,2.7,0.18182,0.77835,-0.15495,1.05388,-0.48368,0.0,0.86957,-0.45206,-1.76779,0.0,0.0,0.13809,0.08374,-1.76779,-0.83633,391617358901783.0,0.36911,0.18592,0.0,0.75167,0.20266,0.16398,-1.76779,0.5637,0.76779,0.7217,-0.36751,0.03727,0.13987,0.0,0.0,0.0,0.03768,-2.26866,0.0,0.0,1.17431,0
DBAASP2230,-0.42,0.73718,0.0,0.0,0.74,0.0,0.07143,0.19231,-0.27693,0.0,0.0,-0.34872,0.0,-0.5,0.28113,0.00976,-0.02059,0.16408,0.0,0.625,1.03463,-0.71592,0.0,2.08397,0.26382,0.87269,-0.71592,0.15441,1688849860263936.0,-0.38699,0.86668,0.0,-0.46303,0.29752,-0.42429,-0.71592,0.72378,-0.1277,-0.38356,-0.82097,-0.32143,-0.36755,0.0,0.0,0.0,0.65,-0.91876,0.0,2.375,0.22985,0
DBAASP418,-0.18667,0.82051,0.0,0.13333,1.23333,0.0,0.0,1.07692,0.33382,0.0,0.11111,-0.61538,0.975,-0.5,0.26402,-0.10453,1.02211,-0.30284,0.0,0.0,0.84052,-1.34119,0.0,1.63721,0.08045,1.03519,-1.34119,0.10018,1351079888211149.0,1.57236,1.90115,0.1875,-0.22663,0.24298,-0.22629,-1.34119,0.3965,0.78121,0.49144,-0.75698,-0.17143,0.15394,0.05882,1.46039,0.0,-0.86667,-1.7212,0.0,3.8,1.09156,0
DBAASP47,0.14,0.07541,0.0,0.0,0.08706,0.0,0.0,1.53846,-0.27387,1.64286,0.0,-0.61538,1.025,0.4375,-0.11209,-0.39024,-0.35694,1.00919,0.0,0.58824,0.7322,73.93574,0.0,0.87102,-0.4151,0.53813,-0.87936,0.71572,-1.0,-0.38699,-0.72848,0.0,-2.35686,0.29752,0.48807,-0.87936,1.03661,-0.17787,-0.38356,0.1427,-0.45378,-1.32322,0.0,0.0,0.0,-0.05098,-1.12852,0.07692,0.0,0.1687,0
DBAASP2527,-0.42,0.15385,0.0,0.1,1.80889,0.0,0.07692,0.38462,-2.09091,0.95833,0.07692,-0.61538,0.35,-0.5,-2.38837,-0.39024,1.895,0.32835,0.0,0.0,1.00071,-0.54693,0.0,4.88063,-0.25392,1.25185,-0.54693,1.27255,1200959900632133.0,-0.38699,3.08224,0.18182,-0.06962,0.22479,-0.05029,79.43378,0.80559,0.6917,-0.38356,-1.70001,-2.17143,-0.33494,0.0,0.74063,0.0,0.28889,-0.70189,0.0,2.53333,2.27733,0
DBAASP5143,0.105,-0.14245,0.0,0.0,-0.49333,0.0,0.0,1.03846,0.87809,0.76667,0.0,0.56109,1.5,0.38235,0.8534,0.60976,0.58284,0.1039,0.0,1.11111,-0.45,-1.03778,0.0,0.0,-0.87132,-0.48148,-1.03778,0.08812,0.0,-0.38699,0.80733,0.0,0.43335,-0.36915,-0.46095,-1.03778,-0.5035,0.083,1.61644,0.65468,-0.57143,0.88099,0.0,0.0,0.0,0.52963,-1.33181,0.0,0.0,0.70743,0
DBAASP2561,0.63,-0.51282,0.0,0.0,0.05481,0.0,0.0,1.84615,-0.55564,0.0,0.0,-0.1448,1.8,0.97059,-0.62643,-0.05691,-0.92783,-0.11398,0.0,0.0,-0.12874,-1.03778,0.0,0.83809,0.19016,-0.24074,-1.03778,-0.57529,0.0,0.95935,-0.24365,0.0,-0.92796,-0.79339,-0.16762,-1.03778,0.31469,0.38735,0.11644,0.14103,1.09524,-0.61623,0.0,0.0,0.0,0.04815,-1.33181,0.0,2.11111,-0.54081,0
DBAASP4728,-0.17294,0.0135,0.0,0.0,0.80491,0.0,0.0,1.26923,-1.38135,0.0,0.0,0.2735,1.425,-0.22222,-1.23132,0.53283,0.03306,-0.44694,0.0,0.0,-0.8266,-1.19159,0.0,2.79912,1.78606,0.65887,-1.19159,0.15472,0.0,0.43577,0.6487,0.0,0.42307,0.01044,1.19098,-1.19159,0.35775,-0.25939,0.08311,0.86731,-0.04511,0.44789,0.0,0.0,0.0,-0.3193,-1.52921,0.0,0.0,0.00527,0
DBAASP858,0.63,-0.51282,0.0,0.0,-0.49333,0.0,0.0,1.23077,-0.31287,0.0,0.0,0.0905,2.05,0.67647,-0.3443,0.27642,-0.54492,0.05934,0.0,0.0,-0.51749,-1.03778,0.0,0.0,0.33287,0.0,-1.03778,-0.22513,0.0,-0.38699,-2.84773,0.0,-0.72082,-0.79339,-0.75429,-1.03778,-0.5035,0.083,0.61644,-0.38771,0.42857,-0.6491,0.0,0.0,0.0,0.77037,-1.33181,0.0,0.0,-0.47678,0
DBAASP4617,-0.42,0.36437,0.0,0.0,0.54526,0.0,0.0,1.0,-0.65512,0.0,0.0,0.49573,1.075,-0.5,-0.61659,0.84053,0.07085,-0.9739,0.0,0.52632,-0.89092,-1.19159,0.0,1.41328,1.23667,0.65887,-1.19159,0.25887,1.0,0.32033,0.80425,0.0,0.27708,0.29752,0.35729,-1.19159,0.1855,-0.54471,0.08311,0.90473,0.27068,0.65197,0.0,0.0,0.0,-1.00351,-1.52921,0.0,0.0,0.27343,0
DBAASP305,-0.22909,0.18162,0.0,0.0,0.12333,0.0,0.0,1.88462,-0.71508,0.0,0.0,0.08027,2.1,-0.28261,-0.71945,0.72087,0.01592,-0.48208,0.0,1.25,-0.31948,-1.90344,0.04545,1.82876,0.83885,0.60185,-1.90344,-0.17854,0.0,0.64065,-0.82385,0.0,-0.05057,0.20661,-0.09429,-1.90344,0.17832,-0.61265,-0.03356,-0.10879,0.42857,0.14196,0.0,0.0,1.0,-0.07222,-2.44274,0.0,0.0,-0.14541,0
DBAASP3100,0.02211,0.75702,0.0,0.0,0.21143,0.0,0.0,0.65385,0.91426,0.0,0.0,-0.01538,1.075,-0.25,0.98259,1.74309,0.28257,-0.47153,0.0,2.85714,-0.30996,-1.48691,0.0,0.0,0.54302,0.34392,-1.48691,-0.04131,0.0,0.95447,-1.64072,0.0,0.39963,0.19362,-0.50286,-1.48691,0.1978,-0.83004,0.43997,0.03081,0.0,0.63837,0.0,0.0,0.5,0.08254,-1.9082,0.0,0.0,0.52865,0
DBAASP3575,-0.1575,-0.14245,0.0,0.0,-0.21926,0.0,0.0,1.26923,-0.29785,0.0,0.0,0.32579,1.8,-0.20588,-0.31623,-0.39024,1.41331,0.61437,0.0,0.0,-0.40459,-1.03778,0.0,0.0,-0.32022,0.0,-1.03778,0.63006,0.0,1.5252,0.56008,0.0,0.60592,0.23691,1.00571,-1.03778,1.04196,0.38735,1.11644,-0.79116,-1.2381,1.47099,0.0,0.0,0.0,-1.63704,-1.33181,0.0,0.0,1.16162,0
DBAASP3131,-0.42,0.32051,0.0,0.0,1.35667,0.0,0.0,0.61538,-1.68336,0.0,0.0,0.45128,0.6,-0.5,-1.75236,0.40976,0.15072,-0.52349,0.0,0.0,-1.17913,-0.71592,0.0,3.77195,2.04174,1.14352,-0.71592,0.27217,0.0,0.37236,0.76455,0.0,0.42424,0.22934,1.88571,-0.71592,0.6215,-0.47887,-0.38356,0.78085,-0.32143,0.67116,0.0,0.0,0.0,-0.1625,-0.91876,0.0,0.0,-0.29026,0
DBAASP4669,1.19538,-0.06838,0.0,0.0,-0.49333,0.0,0.0,0.73077,0.11438,0.0,0.0,0.24176,0.925,0.57143,-0.05385,0.94309,0.42425,-0.43184,0.0,1.33333,-0.43913,-0.54693,0.0,0.0,0.60383,-0.48148,-0.54693,-1.10809,1.0,0.41463,-0.34664,0.0,-1.15952,0.22479,-0.40229,-0.54693,-0.5035,0.31126,0.2528,0.08758,0.62857,-1.29737,0.0,0.0,0.0,0.0,-0.70189,0.0,0.0,0.33243,0
DBAASP3161,-0.18667,0.32051,0.05556,0.0,0.98667,0.0,0.0,0.92308,-0.98754,0.0,0.0,-0.61538,1.1,-0.5,-1.15009,-0.10453,0.72384,-0.1847,0.0,1.0,-0.19247,-1.34119,0.0,2.50988,-0.31412,1.25185,273.279,-0.23968,0.0,1.08455,-0.25936,0.0,0.4419,0.18843,-0.49029,67.31386,0.56014,-0.29296,0.05394,-0.64141,-1.67143,0.04584,0.0,0.0,0.0,0.0,-1.7212,0.0,0.0,0.8749,0
DBAASP4001,-0.42,0.96866,0.0,0.0,0.32889,0.0,0.0,0.5,0.49204,0.0,0.0,0.0905,0.9,-0.20588,0.55845,0.60976,0.46651,-0.57511,0.0,1.66667,-0.14924,-1.03778,0.0,0.0,0.74654,0.72222,-1.03778,0.06754,0.0,-0.38699,0.0074,0.0,-0.35496,0.17631,-0.46095,-1.03778,0.31469,0.083,0.11644,-0.40454,-0.2381,-0.18043,0.0,0.0,0.0,0.04815,-1.33181,0.0,0.0,0.43837,0
DBAASP2899,-0.42,0.04274,0.0,0.0,-0.49333,0.0,0.0,0.84615,0.75245,0.0,0.0,-0.61538,1.225,0.38235,0.77454,1.60976,0.30958,-0.12548,0.0,1.66667,-0.17945,-1.03778,0.0,0.0,-0.24893,-0.48148,-1.03778,1.06757,1.0,0.13496,-0.04091,0.0,-1.94781,0.17631,0.41905,-1.03778,-0.5035,-0.83004,0.61644,0.20756,0.09524,-1.55874,0.0,0.0,0.0,0.28889,-1.33181,0.0,0.0,0.73259,0
DBAASP3078,-0.42,0.04274,0.0,0.0,0.74,0.0,0.0,1.69231,0.78106,0.0,0.04545,-0.26756,1.7,-0.5,0.6398,0.94309,-0.82588,0.2697,0.0,0.41667,0.34694,-1.90344,0.0,0.99643,-0.29818,0.24074,-1.90344,0.40997,750599937895082.1,3.19675,-0.6665,0.0,0.2703,0.16116,0.56571,-1.90344,0.51923,-0.39526,0.31644,0.64184,-0.07143,0.55674,0.0,0.83746,0.0,-2.05833,-2.44274,0.0,3.16667,-0.49816,0
DBAASP616,1.10727,-0.37393,0.0,0.0,-0.08222,0.0,0.0,3.15385,-0.21621,0.0,0.0,-0.09365,3.65,0.15217,-0.23228,-0.39024,0.78432,-0.56624,0.0,0.0,-0.23334,-1.90344,0.0,0.59495,-0.42454,-0.12037,-1.90344,-1.76817,1.0,1.43577,0.22285,0.0,-0.18235,0.02479,-0.31429,-1.90344,0.51923,0.90909,0.31644,-0.09023,-0.32143,0.0424,0.0,0.62824,0.0,0.10833,-2.44274,0.0,1.58333,0.30795,0
DBAASP5052,1.19538,-0.51282,0.0,0.0,-0.49333,0.0,0.0,1.11538,-0.15038,0.95833,0.0,0.24176,1.1,0.57143,-0.21652,0.0542,-0.90299,0.08373,0.0,0.0,0.58969,-0.54693,0.0,0.0,-0.32312,-0.48148,-0.54693,-0.67329,0.0,-0.38699,-0.562,0.0,-0.13283,-0.79339,0.30171,-0.54693,-0.5035,-0.4496,0.2528,0.46269,0.22857,-0.26181,0.0,0.0,0.0,0.28889,-0.70189,0.0,0.0,-0.83916,0
DBAASP2559,-0.42,0.43956,0.0,0.0,0.68127,0.0,0.0,1.07692,0.66829,0.0,0.0,0.38462,1.125,-0.5,0.547,1.20976,0.01663,-0.81921,0.0,1.90476,-0.63269,-1.48691,0.05263,1.21542,0.27448,0.13757,-1.48691,0.17744,0.0,1.7187,0.47146,0.0,0.30142,0.19362,-0.50286,-1.48691,0.43157,-0.57642,0.0282,1.17089,0.85714,0.69959,0.0,0.0,1.0,0.49524,-1.9082,0.0,3.61905,-0.17185,0
DBAASP1806,0.14,-0.51282,0.0,0.0,0.95765,0.0,0.0,1.30769,-2.40751,0.0,0.0,-0.61538,1.6,-0.5,-2.79666,-0.39024,2.59525,-0.15544,0.0,0.0,0.18067,-0.87936,0.0,3.43853,-0.41577,0.53813,-0.87936,0.44888,0.0,0.39512,2.28146,0.0,1.45648,-0.79339,-0.4437,73.93574,0.74784,0.14822,-0.38356,-1.68087,1.31092,2.35528,0.0,0.65852,0.0,0.96863,-1.12852,0.0,2.23529,2.51736,0
DBAASP27,-0.18667,0.32051,0.05556,0.0,0.24667,0.0,0.0,2.61538,-0.0727,2.02941,0.0,0.01619,2.075,0.02632,0.07262,-0.39024,0.13544,-0.04901,0.0625,0.0,1.46104,-1.34119,0.0,0.73491,-0.29047,0.81852,-1.34119,0.08729,0.0,1.99512,0.53405,0.0,-0.17105,-0.0843,-0.22629,-1.34119,0.47832,0.78121,-0.38356,-0.225,0.12857,0.67352,0.0,0.0,0.0,0.86667,-1.7212,0.0625,0.0,0.0794,0
DBAASP4862,0.18,0.11218,0.0,0.0,0.43167,0.0,0.0,0.65385,-0.45607,0.0,0.0,0.18462,0.95,-0.16667,-0.50636,-0.39024,0.66803,-1.07989,0.0,0.625,-0.99118,-0.71592,0.0,1.00329,-0.03354,0.33102,-0.71592,-0.45632,0.0,0.83252,0.21613,0.0,0.6895,-0.45248,-0.42429,-0.71592,0.00787,0.22347,-0.38356,0.38896,-0.32143,0.66002,0.0,0.0,0.5,0.10833,-0.91876,0.0,0.0,0.5115,0
DBAASP3392,-0.18667,0.48718,0.0,0.0,-0.24667,0.0,0.0,0.84615,0.12094,0.0,0.0,0.22672,1.275,-0.23684,0.30439,2.18118,0.61062,-0.91975,0.0,2.5,-0.21905,-1.34119,0.0,1.16822,0.73302,-0.04815,-1.34119,-0.16563,0.0,1.61626,0.13462,0.0,0.29453,0.02479,0.03771,-1.34119,-0.17622,-0.83004,0.49144,-0.16051,-0.17143,0.66346,0.0,0.0,0.25,0.21667,-1.7212,0.0,0.0,0.27792,0
DBAASP571,-0.22,0.06689,0.0,0.0,0.57913,0.0,0.0,2.61538,0.29704,0.575,0.0,-0.25175,2.5,-0.04545,0.34102,0.55093,0.17398,0.06926,0.0,0.43478,0.08723,-1.76779,0.0,0.73902,-0.35545,0.27214,-1.76779,0.1171,0.0,0.86667,0.28578,0.0,-0.08523,0.06037,-0.52472,-1.76779,0.35026,0.083,-0.01514,0.47543,-0.2236,-0.02052,0.0,1.41139,0.0,0.41449,-2.26866,0.0,4.95652,0.33609,0
DBAASP557,0.42,0.07541,0.0,0.0,-0.49333,0.0,0.0,0.53846,0.5707,0.0,0.0,0.38462,0.8,-0.1875,0.51331,1.0643,-0.48252,-0.58645,0.0,0.58824,-0.65719,-0.87936,0.0,0.0,-0.55995,0.02832,-0.87936,-0.33574,0.0,1.5252,0.48352,0.0,0.44012,0.16918,-0.4437,-0.87936,-0.5035,-0.17787,1.23182,0.66156,-0.45378,0.46852,0.0,0.0,0.0,1.47843,-1.12852,0.0,0.0,-0.43672,0
DBAASP3242,-0.18667,0.32051,0.0,0.0,0.0,0.0,0.0,1.23077,0.18189,0.0,0.0,0.22672,1.025,0.02632,-0.02747,0.75261,0.1097,-0.72802,0.0,2.0,-0.17113,-1.34119,0.05556,0.90752,-0.09905,-0.04815,-1.34119,-0.30669,0.0,-0.38699,0.4565,0.0,-0.01,0.18843,0.03771,-1.34119,0.31469,-0.5615,0.49144,0.36592,0.12857,0.18277,0.0,0.0,0.5,0.21667,-1.7212,0.0,0.0,-0.32249,0
