,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_152,0.0,0.0,0.1,0.1,0.0,-0.28697,-0.27388,0.1,-0.27388,-0.31206,0.0,0.1,-0.30155,-0.33837,0.60385,-0.54277,-0.12311,0.22597,1.00088,-0.27388,0.0,0.4444,-0.38519,0.0,0.0,0.04941,0.0,0.37605,0.26904,0.0,-0.16204,-0.18762,-0.47934,0.0,-0.27388,0.0,0.0,0.39412,0.0,0.57143,-0.77907,-0.43186,-0.05,0.99259,0.40995,0.21332,1.28788,0.0,-0.39799,0.68939,0
random_peptide_153,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-0.75894,-0.47445,0.1668,-0.19886,1.8378,-0.50044,-0.40145,0.0,-0.59033,0.47552,0.0,0.0,0.02111,0.0,-0.63639,0.35902,0.90762,-0.5235,0.26632,0.70788,0.0,-0.40145,0.0,0.0,-0.50394,0.91207,0.0,0.19509,-0.22633,0.21923,0.52169,-0.06069,-0.1284,-0.6993,0.73542,0.02977,-0.58333,0
random_peptide_154,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,0.10208,-0.94891,0.86076,0.73864,0.50871,0.49944,0.30643,0.0,0.30752,0.18125,0.0,0.0,-2.7448,0.0,-1.5042,0.79457,0.0,0.97222,-0.92647,1.05537,0.0,0.30643,0.0,0.0,0.04767,0.0,1.5,-0.28722,-0.61393,0.45,-0.99696,-0.3795,0.21309,0.45455,0.0,-0.00579,0.41667,0
random_peptide_155,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,1.51598,-0.23723,0.04378,-0.45139,-0.78127,-0.53447,0.14841,0.0,0.97033,1.58242,0.0,0.0,-1.07948,0.0,0.37605,0.08255,0.0,-0.75617,-0.10229,0.08153,0.0,0.14841,0.0,0.0,0.01817,1.97315,-0.66667,0.66197,0.90509,-1.21667,0.17636,-0.79594,-0.64246,1.0101,0.0,0.23233,-0.58333,0
random_peptide_156,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,-1.17631,0.0,0.93406,1.84659,0.45578,-0.53447,0.47619,0.0,0.09702,0.45952,0.0,0.2,-1.51214,0.0,0.10744,-0.6432,1.01387,-0.41667,-0.26086,-0.95048,0.0,0.47619,0.0,0.0,0.15567,1.01884,-0.4898,0.62793,0.69455,-0.83571,-0.40665,1.01226,0.07322,-0.25974,0.96461,-0.28794,-0.58333,0
random_peptide_157,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,0.12673,-0.13556,-0.88024,0.36932,0.17231,0.49944,0.30643,0.0,1.11331,-0.57593,0.0,0.0,0.0299,0.0,-1.5042,0.71341,0.0,0.0,-0.83952,1.44515,0.0,0.30643,0.0,0.0,-0.52002,0.0,0.80357,0.56145,1.76567,0.45,-1.45608,0.33203,-1.62876,-0.79545,0.0,2.26337,-0.08333,0
random_peptide_158,0.0,0.0,0.0,0.2,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.52431,-1.24073,0.0,-0.27716,1.00244,0.13163,1.00088,0.47619,0.0,-0.12025,-0.76798,0.0,0.0,0.25674,0.0,0.37605,-0.29393,0.80238,-0.97222,-0.07266,-0.65546,0.0,0.47619,0.0,0.0,-0.70231,0.0,1.10204,-1.55802,-0.88819,-0.83571,0.11806,0.29462,1.40856,2.5974,1.01261,-0.28794,0.0,0
random_peptide_159,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,0.05148,0.0,0.86298,-0.2638,-0.14407,-0.03453,0.47619,0.0,0.62317,-0.774,0.0,0.0,0.02504,0.0,-1.5042,1.18297,0.0,0.69444,0.3741,0.80734,0.0,0.47619,0.0,0.0,-0.76183,0.0,1.10204,0.15207,1.00395,-0.40714,1.16749,-0.31775,-1.35719,-0.25974,0.0,-0.04781,-0.58333,0
random_peptide_160,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.26607,2.1566,0.30754,1.35417,-0.48958,-0.03403,-0.27388,0.0,-0.19218,-0.73652,0.0,0.0,0.71861,0.0,-1.5042,-0.30944,0.0,-0.97222,0.49083,-0.56102,3.32817,-0.27388,0.0,0.0,0.21163,0.0,0.57143,0.31543,0.58409,0.45,-0.84392,-3.08654,0.80123,-1.21212,0.0,-0.13186,0.05303,0
random_peptide_161,0.0,0.0,0.16667,0.16667,0.0,0.32107,0.30643,0.0,0.30643,58.10546,0.0,0.16667,0.33739,-0.54716,0.67779,0.72515,-0.73864,-0.45722,0.50094,0.30643,0.0,0.35971,-0.33481,0.0,0.0,-0.67957,0.0,-1.5042,0.93064,0.0,-0.24306,0.39563,-1.08309,0.0,0.30643,0.0,0.0,1.35989,0.0,1.5,-1.01295,-0.39071,0.45,0.83954,2.01338,0.51584,-3.29545,0.0,-0.19489,0.41667,0
random_peptide_162,0.0,0.0,0.1,0.0,0.0,63.26632,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-1.05835,-0.94891,0.34192,0.36932,-0.26215,-0.45139,-0.27388,0.0,1.07196,0.40295,0.0,0.0,1.13421,0.0,0.21936,0.87173,0.94028,0.16204,-0.0605,0.57751,0.0,-0.27388,0.0,0.0,-0.37733,0.94489,-0.35714,0.61189,-0.06797,-1.8,-1.15,0.05802,-0.56164,0.45455,0.78144,0.69457,-0.58333,0
random_peptide_163,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-0.91869,0.18978,0.16329,0.86174,0.25733,0.49994,0.66081,0.0,0.33811,-0.58635,0.0,0.0,0.30944,0.0,-1.19082,0.72861,0.0,-0.97222,0.44239,0.36518,4.99225,0.66081,0.0,0.0,-0.26194,0.0,0.57143,-0.11366,0.64352,0.45,-0.84392,-0.63305,-0.57904,-1.21212,0.0,-0.13186,0.11667,0
random_peptide_164,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.8536,-0.07299,0.40707,-0.2638,-1.26589,-0.0005,-0.52381,0.0,-0.28405,0.55531,0.82818,0.0,0.04473,0.0,0.37605,0.39017,1.93691,-0.69444,0.19754,0.00459,0.0,-0.52381,0.0,0.1,0.03089,0.9732,-0.4898,-0.25251,-0.32736,0.02143,-0.1443,-0.46568,-0.42109,0.45455,1.84632,-0.28794,-0.58333,0
random_peptide_165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9898,-0.94891,-0.76489,0.36932,0.15442,0.04854,0.0,0.0,-0.46322,0.70767,0.0,0.0,-1.57488,0.0,-0.7521,0.25252,0.0,-0.19444,0.05021,2.14683,0.0,0.0,0.0,0.0,-0.15233,0.90928,-0.17143,1.25711,0.67729,-2.55,-0.72148,0.16275,-1.47191,0.45455,0.0,1.88518,-0.58333,0
random_peptide_166,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,0.60701,2.60949,-0.52902,-0.12311,-0.36668,-0.03403,0.14841,0.0,2.23027,-0.66781,0.0,0.0,-0.46794,0.0,0.16713,-0.12298,0.0,-0.97222,-0.40022,-0.12314,0.0,0.14841,0.0,0.0,0.1243,0.0,-0.66667,0.99499,0.88208,0.11667,0.17636,0.71974,-0.0457,1.0101,0.0,1.50231,-0.14583,0
random_peptide_167,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,8.3744,-0.94891,0.50969,-0.51705,0.34336,-0.0005,0.86501,0.0,0.36315,3.33406,0.0,0.0,1.34619,0.0,0.0,-1.04646,0.0,-0.19444,-0.66083,-0.95637,0.0,0.86501,0.0,0.0,-0.59586,1.9341,-1.28571,0.52007,0.05854,-0.75,0.74772,0.01555,-0.39894,-0.54545,0.0,-0.88824,-0.58333,0
random_peptide_168,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,1.77247,-0.94891,0.44541,1.47727,4.3044,0.50044,0.30643,0.0,-0.44232,2.98603,0.0,0.0,0.76192,0.0,0.37605,-0.01498,0.8816,0.48611,-0.29641,-1.759,0.0,0.30643,0.0,0.0,-0.15787,2.65776,0.10714,-0.85171,0.09813,-1.05,0.83954,0.54834,0.56027,1.70455,0.86906,-0.405,-0.08333,0
random_peptide_169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2088,2.21411,-0.65052,0.36932,-0.09956,1.00038,0.0,0.0,1.83378,-0.47767,0.0,0.0,0.0433,0.0,-1.5042,-0.67629,0.0,-0.58333,1.71989,-0.40766,0.0,0.0,0.0,0.0,0.66081,0.0,0.38571,-0.02885,1.0087,0.45,1.11502,0.31695,-0.29309,0.45455,0.0,2.05326,0.58333,0
random_peptide_170,0.0,0.0,0.2,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.36555,1.12143,-1.69756,-0.12311,-0.73305,0.50044,-0.27388,0.0,2.08095,-0.12074,0.0,0.0,-0.45954,0.0,-1.03414,-0.25234,1.01118,0.0,0.67637,1.06383,1.66408,-0.27388,0.0,0.0,1.41727,0.0,-0.35714,0.28024,0.72878,-0.3,-0.84392,0.51077,-0.71255,-0.37879,0.67218,2.45947,0.68939,0
random_peptide_171,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02595,0.3163,0.14944,0.36932,1.92602,0.54998,0.0,0.0,-0.58788,0.48228,0.0,0.0,-0.04327,0.0,-0.94012,0.47888,0.0,0.58333,0.39285,-0.27894,0.0,0.0,0.0,0.0,-0.07736,0.8993,0.38571,0.03674,0.13293,0.45,-1.08878,0.3484,-0.01418,-1.54545,0.0,0.91028,-0.19444,0
random_peptide_172,0.0,0.0,0.0,0.08333,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.08333,-0.57673,-0.01292,-0.07299,0.75765,0.15828,-0.45248,1.55036,-0.52381,0.0,0.08273,0.41801,1.34606,0.0,0.53523,0.1,0.24175,0.48952,0.92276,0.55556,2.17236,0.11253,1.36152,-0.52381,0.0,0.0,0.74316,0.0,1.5,-1.08185,-0.29353,-0.19286,-0.66901,-1.04529,0.26202,-0.25974,0.5041,-0.75618,0.76282,0
random_peptide_173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04223,0.94891,-0.22997,-0.8125,0.54125,-1.53434,0.0,0.0,0.27712,0.48271,0.0,0.0,-0.4814,0.0,-0.94012,-2.60386,0.9651,-0.58333,-0.74837,0.00963,0.0,0.0,0.0,0.0,0.00091,0.96983,-0.72857,1.13301,0.79214,-0.45,0.01312,0.89756,0.30263,-1.54545,0.79668,-0.24952,-0.58333,0
random_peptide_174,0.0,0.0,0.0,0.08333,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,1.0,0.08333,-0.57673,1.07643,-0.94891,-0.61284,-0.2638,0.50051,1.50031,-0.52381,0.0,-0.66397,0.91882,0.0,0.0,0.55683,0.0,-0.29547,1.85568,0.90664,-0.27778,0.11304,-0.08092,1.36152,-0.52381,0.0,0.0,-0.39611,1.82216,-0.09184,-0.36028,0.28006,0.02143,0.38042,1.01004,-0.48446,-0.97403,0.6897,0.88867,-0.04487,0
random_peptide_175,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-0.32927,0.18978,-2.03792,0.36932,1.72626,-0.50044,0.66081,0.0,0.91425,0.0811,0.0,0.0,-0.14713,0.0,-1.5042,0.22417,0.0,0.64815,0.24411,2.24201,0.0,0.66081,0.0,0.0,-0.8247,0.0,-1.28571,1.14017,-0.18837,-2.05,-0.84392,0.68162,-1.11168,0.45455,0.0,2.58554,-0.58333,0
random_peptide_176,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-0.06724,-0.94891,0.98838,-1.10795,0.19241,-0.99937,0.86501,0.0,-0.019,-1.11333,0.0,0.0,0.22866,0.0,-1.5042,0.05325,0.0,-0.97222,-2.77608,-2.292,0.0,0.86501,0.0,0.0,-1.53184,0.0,-0.17143,-1.06003,-1.41842,0.45,0.74772,0.03996,2.60409,-2.54545,0.0,-1.22442,0.29167,0
random_peptide_177,0.0,0.0,0.09091,0.09091,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.09091,-0.44201,0.54878,0.94891,-0.72988,-0.19886,-0.29182,0.001,-0.40145,0.0,-0.4784,-0.49932,0.0,0.0,-0.52877,0.0,-1.5042,0.20877,0.0,-0.82265,-0.9424,0.24532,0.0,-0.40145,0.0,0.0,0.31252,0.0,0.0,0.06982,-0.41174,-0.24231,-0.04339,0.7047,0.12555,-1.46853,0.0,1.29688,0.29167,0
random_peptide_178,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.04067,-0.43132,-0.85075,-0.12311,1.06661,0.49994,-0.27388,0.0,-0.1982,-0.17895,0.0,0.0,0.62318,0.0,-0.09401,0.99876,0.0,-0.32407,-0.62783,0.40729,1.66408,-0.27388,0.0,0.0,-0.92974,0.0,-0.82143,0.20833,-0.32749,0.45,0.38042,-0.25366,-0.13853,-0.37879,0.0,-0.13186,-0.26515,0
random_peptide_179,0.0,0.0,0.0,0.0,0.0,74.67834,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,0.4469,-0.94891,1.813,0.20518,-0.29067,-0.0015,0.14841,0.0,-0.00196,2.80476,0.0,0.0,-1.52952,0.0,0.16713,-0.75419,0.96085,-0.10802,0.25606,-0.07957,0.0,0.14841,0.0,0.0,0.35434,2.89668,-0.04762,-0.11798,-0.44661,-0.55,-0.63986,-0.07376,-0.54215,-0.10101,1.06976,-0.85089,-0.58333,0
random_peptide_180,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,1.14313,-0.94891,0.48121,-1.10795,1.09107,0.49994,0.66081,0.0,0.12325,2.65194,0.0,0.0,0.69063,0.0,0.06267,-0.84292,0.0,-0.32407,-0.84752,-1.14098,0.0,0.66081,0.0,0.0,0.09354,1.89598,-0.35714,-0.73697,-0.47763,-0.55,0.38042,-0.3586,0.26594,0.45455,0.0,-1.22442,0.11667,0
random_peptide_181,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,657.48789,0.54258,0.0,0.0,0.52431,-0.52884,0.94891,0.35459,-0.2638,0.22142,-0.0005,0.47619,0.0,1.06125,2.77802,0.7645,0.0,-0.33609,0.0,0.10744,1.54964,0.0,-0.69444,0.92849,0.88317,0.0,0.47619,0.0,0.0,0.51197,1.85436,0.30612,0.30023,0.32423,-0.83571,-0.93137,-0.32663,-1.19606,-0.25974,0.0,0.40842,-0.58333,0
random_peptide_182,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.10108,-0.07299,0.08624,-0.2638,-1.03308,-0.0005,-0.52381,0.0,-0.97652,-0.19005,0.80435,0.0,1.58936,0.0,0.10744,1.32389,3.82298,-0.97222,0.22972,0.60111,1.36152,-0.52381,0.0,0.2,0.25694,0.0,0.30612,-0.24254,0.25418,0.45,-1.19373,-0.252,-0.30104,0.45455,3.03097,-0.05982,-0.04487,0
random_peptide_183,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22078,2.92354,-0.94891,-0.28177,-0.51705,0.32668,0.50044,0.0,0.0,-0.88193,-0.73329,0.0,0.0,3.21478,0.0,0.37605,1.03627,5.48823,-0.58333,0.26963,-1.54608,2.13953,0.0,0.0,0.0,0.27136,0.0,-0.17143,-1.57669,-0.98249,0.15,1.11502,1.94027,1.89018,-1.54545,5.0053,-1.05633,0.97222,0
random_peptide_184,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,0.34512,1.89781,-0.17529,-0.12311,-0.18652,-1.99975,0.14841,0.0,0.21476,-0.73148,0.0,0.0,-0.35219,0.0,-0.2507,0.27788,0.0,-0.97222,-2.77459,-1.35946,0.0,0.14841,0.0,0.0,0.3441,0.0,-0.66667,0.95848,0.5983,0.45,0.58447,-0.16008,1.45128,-1.21212,0.0,0.04557,-0.58333,0
random_peptide_185,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,49.22078,0.14083,0.3163,0.49326,-0.51705,0.77244,2.05029,0.0,0.0,0.39562,-0.51074,0.0,0.0,0.92868,0.0,0.18802,-0.65782,0.9595,-0.58333,-1.15743,-0.61921,0.0,0.0,0.0,0.16667,0.10312,0.0,1.5,-1.23016,-0.5144,0.45,1.11502,1.26885,1.12402,1.45455,0.74959,0.08666,1.36111,0
random_peptide_186,0.5,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-2.31688,1.32847,-1.13133,1.84659,-1.51221,1.00038,0.66081,0.0,1.88914,-0.12016,0.0,0.0,1.49847,0.0,-0.2507,-2.17567,0.92132,-0.32407,1.78958,-0.13528,0.0,0.66081,0.0,0.0,3.01496,0.0,0.57143,-0.92839,0.01011,-0.05,-0.84392,0.57566,0.07147,0.45455,0.9707,0.9607,2.21667,0
random_peptide_187,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,-0.53956,-0.23723,0.01562,-0.12311,0.13217,-0.48492,0.14841,0.0,-0.50578,0.71616,0.0,0.0,-1.70126,0.0,-0.04178,0.82731,0.0,0.54012,0.94545,1.41919,2.49612,0.14841,0.0,0.0,-0.24593,0.99207,-0.04762,1.03069,0.02873,-0.88333,0.17636,-1.03725,-0.49571,-0.10101,0.0,0.77394,-0.58333,0
random_peptide_188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81849,-0.3163,-0.65075,-0.51705,-0.12614,-1.45127,0.0,0.0,-0.88011,-0.46561,0.0,0.0,-0.40629,0.0,0.18802,-0.53214,0.97094,-0.58333,0.19956,0.10285,0.0,0.0,0.0,0.16667,-0.36379,0.0,-0.72857,1.21346,0.22811,0.45,0.01312,-0.40116,0.45183,0.45455,0.85946,-0.08143,-0.58333,0
random_peptide_189,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-0.06875,0.08626,0.99491,-0.12311,0.0193,0.99937,-0.27388,0.0,1.68304,0.50848,0.0,0.0,-1.18025,0.0,-0.09401,-1.06474,0.0,-0.16204,0.23722,-0.29723,1.66408,-0.27388,0.0,0.0,0.60672,0.9952,1.03571,-0.20038,-0.12184,0.45,0.38042,-1.34978,0.45467,1.28788,0.0,-0.13186,0.68939,0
random_peptide_190,0.0,0.0,0.0,0.0,0.0,79.98934,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.39765,-0.13556,2.65812,-1.10795,-0.07278,0.49994,0.30643,0.0,0.08371,0.79888,0.77184,0.0,0.93509,0.0,0.14102,-0.99196,0.9824,0.72917,-0.30429,-0.78862,0.0,0.30643,0.0,0.25,-0.49838,0.98722,0.80357,-1.36962,-1.17617,0.45,0.38042,-0.17999,0.32602,-0.79545,0.87988,-1.22442,0.41667,0
random_peptide_191,0.0,0.0,0.08333,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.04134,-0.07299,0.71195,1.00244,-0.65248,0.04854,-0.52381,0.0,0.04551,0.36124,1.5963,0.0,0.31353,0.0,-0.83268,-0.22287,0.91375,0.55556,-0.71948,1.96284,0.0,-0.52381,0.0,0.0,0.05858,0.0,0.30612,0.09132,-0.41048,-0.83571,-0.93137,0.19537,-0.94167,0.45455,0.82837,0.1803,-0.58333,0
random_peptide_192,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-0.23244,-0.94891,0.86626,1.25568,0.54419,0.0,0.86501,0.0,0.15069,-0.70895,0.0,0.0,-0.40023,0.0,-1.5042,0.15253,0.0,0.58333,-0.09266,-0.81875,0.0,0.86501,0.0,0.0,-0.8149,0.0,-0.17143,-1.0193,-1.4907,-0.75,-0.72148,-0.11628,0.92463,-2.54545,0.0,-0.55207,0.29167,0
random_peptide_193,0.0,0.0,0.0,0.0,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15455,-3.51936,-0.94891,0.3976,-0.30217,4.62495,-0.06806,-0.14037,0.0,0.00211,2.01272,0.0,0.0,0.98175,0.0,-0.13675,-1.08615,0.0,0.26515,0.2577,0.21667,0.0,-0.14037,0.0,0.0,-1.20006,2.69114,-0.77922,0.64481,0.67688,-2.55,-0.12045,-0.24429,-1.07668,0.0,0.0,0.42588,-0.58333,0
random_peptide_194,0.0,0.0,0.14286,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,0.29626,-0.94891,0.55657,-0.45139,-1.17662,-0.40135,0.14841,0.0,-0.49843,0.51597,0.0,0.0,0.26134,0.0,0.37605,-0.26809,0.94724,0.10802,0.26538,0.36523,0.0,0.14841,0.0,0.0,-0.42733,0.95189,-0.04762,0.51966,-1.04359,0.11667,1.4007,0.17588,0.29591,-0.10101,0.91828,0.04557,-0.58333,0
random_peptide_195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55487,0.3163,0.22629,-0.22159,0.52118,-0.99937,0.0,0.0,-0.61482,-0.84697,0.0,0.0,-0.24317,0.0,-0.18802,-0.37969,0.0,-0.38889,1.02037,-1.00744,2.13953,0.0,0.0,0.0,-0.39185,0.0,-0.72857,-0.00549,-0.3489,0.45,0.74772,0.19196,0.60176,-0.54545,0.0,0.42283,-0.19444,0
random_peptide_196,0.0,0.0,0.08333,0.08333,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.08333,40.37744,-0.52066,1.24088,0.50707,-0.89692,-0.18225,1.00138,-0.52381,0.0,0.33137,-0.18459,0.70149,0.0,0.34325,0.0,0.37605,0.32442,1.91103,-0.69444,-0.32021,-0.44867,0.0,-0.52381,0.0,0.1,1.02982,0.0,1.10204,-1.11403,-0.4207,0.23571,-0.1443,-0.75534,0.49357,1.16883,1.08118,0.06024,1.03205,0
random_peptide_197,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,445.82775,-0.59683,0.0,0.0,-0.57673,-0.25341,0.80292,-0.12988,0.15828,0.96222,0.96635,-0.52381,0.0,-0.41295,0.34799,0.78031,0.0,-0.05839,0.0,0.10744,0.93497,0.92346,0.55556,-0.44344,0.03282,0.0,-0.52381,0.0,0.1,0.1919,0.92799,0.30612,-0.08188,0.92378,0.45,-0.66901,-1.36935,-0.81521,0.45455,0.76727,1.23684,-0.04487,0
random_peptide_198,0.16667,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-1.0943,-0.94891,1.38957,-0.73864,-1.38253,0.49994,0.30643,0.0,0.47359,2.51807,0.67545,0.0,0.8354,0.0,0.37605,1.05842,0.97539,0.24306,0.50763,-0.67025,0.0,0.30643,1.0,0.0,1.07529,1.96033,0.10714,-0.67745,-0.33013,0.075,0.83954,-0.24185,-0.17187,-0.79545,0.89466,-0.8042,0.41667,0
random_peptide_199,0.0,0.0,0.08333,0.08333,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.72476,1.24088,0.18616,0.7914,-0.40374,1.55036,-0.52381,0.0,1.26759,1.19059,0.0,0.0,0.14219,0.0,-0.56407,-1.48963,0.95823,0.41667,0.91444,-0.03692,1.36152,-0.52381,0.0,0.0,1.37346,1.92586,0.70408,-0.40873,-0.03579,0.45,-1.19373,-0.41217,-0.48516,-0.97403,0.61823,0.87666,0.76282,0
random_peptide_200,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,1.0,0.0,-0.57673,-0.07893,-0.07299,0.02307,-0.2638,-0.61158,-1.00038,-0.52381,0.0,0.1693,-0.33131,0.78724,0.0,-0.07398,0.0,-0.16116,-0.37297,1.98675,-0.69444,0.16898,0.08408,0.0,-0.52381,0.0,0.1,0.29813,0.0,-0.88776,0.22454,0.21345,0.45,0.38042,-0.0396,-0.08749,0.45455,1.42817,0.30037,-0.58333,0
random_peptide_201,0.0,0.0,0.08333,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.52867,0.36496,0.81292,-0.05276,0.2312,-1.45127,-0.52381,0.0,-0.56106,1.79883,0.74871,0.0,-0.53363,0.0,0.10744,0.91089,0.97913,0.69444,2.21333,-0.13439,0.0,-0.52381,0.0,0.1,0.71133,2.9518,-0.09184,0.70412,0.85283,-0.40714,0.11806,-0.02479,-0.26865,-0.97403,0.58913,-0.408,-0.58333,0
random_peptide_202,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.13532,-0.51095,-0.6865,1.00244,0.24728,-0.23721,-0.52381,0.0,-0.45711,-0.63289,0.0,0.0,3.88062,0.0,-0.02686,-0.28317,1.88913,-0.97222,-0.21035,0.65535,0.0,-0.52381,0.0,0.0,-1.52395,0.0,-1.28571,0.75964,-0.15862,-1.47857,-0.1443,1.80913,0.95166,0.45455,2.5828,-0.52806,-0.58333,0
