,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16126,-0.67829,-1.16037,0.14286,0.72119,0.0,0.0,0.0,-0.40125,-0.48994,0.0,0.0,0.65794,0.0,0.20583,0.2866,0.85902,0.37692,0.25263,1.07634,0.0,0.0,0.0,0.16667,-1.47815,-0.84868,-1.21154,0.84635,0.46527,-2.625,-1.76,-0.06325,-1.65294,0.45455,1.39648,2.22136,-0.5641,0
random_peptide_1247,0.0,0.0,0.0,0.08333,0.0,-0.59683,-0.52381,0.0,-0.52381,41.78472,0.0,0.08333,-0.59683,-0.04164,-0.36524,0.39217,0.95238,0.62233,1.0015,-0.59683,0.0,0.3171,-0.419,0.0,0.0,-0.96209,0.0,-0.17643,-1.24674,0.0,0.07692,0.54214,-0.821,0.0,-0.52381,0.0,0.0,-0.08631,-0.84868,1.03846,-1.45905,-0.92599,-0.05357,-0.50286,2.62734,1.03998,1.88312,0.0,-0.20291,0.28205,0
random_peptide_1248,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,1.05484,-0.30832,-0.08597,1.03175,0.26252,-0.6,-0.31206,0.0,-0.4207,0.66191,0.0,0.0,2.16593,0.0,0.24014,-0.45289,1.0163,0.88248,0.06455,-0.61413,1.88889,-0.27388,0.0,0.0,-0.1443,1.112,-0.77404,0.1975,0.44473,0.375,0.44,3.15429,0.69482,-1.21212,0.80683,-0.04628,-0.23077,0
random_peptide_1249,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,45.76153,0.74428,0.06166,-0.47411,-0.63492,1.32347,-0.0335,-0.31206,0.0,0.57791,0.24846,0.0,0.0,-0.85223,0.0,-0.6175,-1.92055,0.95869,0.1047,0.0424,-0.45404,0.0,-0.27388,0.0,0.0,0.27706,0.07608,-0.33654,0.34602,0.73702,0.375,0.44,-0.49715,0.47997,-0.37879,0.83319,-0.04628,0.4359,0
random_peptide_1250,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-0.12118,-0.16957,-0.89983,1.03175,0.02176,1.0,0.1691,0.0,-0.31378,-0.06417,0.0,0.0,2.05036,0.0,0.18296,0.90709,0.9525,0.29915,0.18975,0.21914,0.0,0.14841,0.0,0.0,-0.12985,-0.84868,-0.04487,-0.93281,-0.8203,-1.625,-1.27111,0.01267,-0.2,1.0101,0.96569,0.3192,0.35256,0
random_peptide_1251,0.0,0.0,0.0,0.0,0.0,103.26022,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-3.58174,0.13566,-0.13512,-0.63492,-2.28301,0.5,137.42931,0.0,-0.47611,0.6607,0.0,0.0,1.31795,0.0,-0.6175,1.05384,1.07863,-0.08974,-0.3564,-1.11324,0.0,0.66081,0.0,0.0,0.34852,0.19178,0.53846,-0.86643,-0.63613,-0.125,0.44,0.05956,0.14977,-1.21212,1.06439,-0.17087,0.90256,0
random_peptide_1252,0.0,0.0,0.0,0.0,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.45742,0.21712,0.33915,-0.42688,0.09158,0.1593,0.5495,-0.45742,0.0,-0.41488,-0.15773,0.0,0.0,0.31567,0.0,0.41167,-0.65335,0.0,-0.17949,-0.28278,0.35626,0.0,-0.40145,0.0,0.0,-0.07556,-0.84868,0.0,0.61446,0.07661,0.375,-0.40615,-0.36631,-0.23685,0.83916,0.0,1.1,0.35256,0
random_peptide_1253,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,0.41164,1.35659,0.37426,0.02165,-0.14846,-0.9985,-0.15994,0.0,1.11457,-0.64841,0.0,0.0,-0.21408,0.0,0.41167,0.4167,0.0,-1.25641,0.39296,-0.20387,0.0,-0.14037,0.0,0.0,-0.26356,-0.84868,-0.73427,0.31526,-0.45321,0.375,1.04,0.33249,-0.00653,0.0,0.0,0.70583,-0.5641,0
random_peptide_1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45418,-0.67829,1.27439,-1.19048,-1.1122,0.3645,0.0,0.11111,0.63414,0.8167,0.0,0.0,1.92888,0.0,0.0,-1.93016,0.9604,-0.78974,-0.08133,-0.32628,0.0,0.0,0.0,0.0,0.00571,1.00415,0.36346,-0.21073,0.60008,-2.325,-0.88,3.82917,0.36345,0.45455,1.07842,-1.14272,-0.1567,0
random_peptide_1255,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,0.46646,-0.67829,0.07805,-1.19048,0.38275,0.5005,0.34915,0.0,0.24368,-0.61064,0.0,0.0,3.38258,0.0,-0.10292,-1.07858,2.70829,0.78526,-0.35053,-1.64263,6.8,0.30643,0.0,0.0,-0.63504,-0.84868,0.10096,-2.08013,-1.28042,0.375,-1.21,-1.88176,2.043,-0.79545,3.30184,-1.14272,-0.04029,0
random_peptide_1256,0.09091,0.0,0.0,0.0,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.45742,-2.76117,-0.33915,-0.12055,0.34799,0.47118,0.499,-0.45742,0.0,-0.59262,1.0283,0.0,0.0,-1.76088,0.0,0.095,0.10565,0.0,0.53846,-0.17109,0.94259,0.0,-0.40145,0.0,0.0,0.64562,0.99931,0.0,0.2741,0.45308,-2.16346,-0.40615,0.01119,-1.26476,0.83916,0.0,0.65146,0.04701,0
random_peptide_1257,0.0,0.0,0.0,0.375,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.26099,0.2261,2.04138,0.14286,1.08256,0.599,0.0,0.0,0.74735,-0.62849,0.0,0.125,0.05385,0.0,-1.02917,-0.30016,0.93744,-0.32308,0.05192,-0.31135,0.0,0.0,0.0,0.0,0.26878,-0.84868,2.46346,-0.64884,-1.3336,-0.225,-1.32,-2.7863,1.11627,-0.54545,0.80784,-1.14272,1.06553,0
random_peptide_1258,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,0.20456,0.33915,-0.45479,0.29101,-0.39409,-1.0005,0.1691,0.0,2.04843,0.01148,0.0,0.0,0.10342,0.0,-1.64667,1.43489,0.0,-1.25641,0.35169,1.97517,0.0,0.14841,0.0,0.0,0.25328,-0.84868,-0.04487,1.85275,0.56034,-0.625,-0.78222,1.29007,-0.77828,-0.10101,0.0,0.95049,-0.5641,0
random_peptide_1259,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,0.67022,-0.67829,0.65051,0.89286,-0.19055,-0.9995,0.34915,0.0,-0.87914,-0.55376,0.0,0.0,-3.36372,0.0,-0.10292,0.2159,0.98048,-1.25641,0.63238,-0.812,0.0,0.30643,0.0,0.0,-0.64879,-0.84868,-0.55529,0.31839,-0.49589,0.0,-0.11,0.66529,1.07024,0.45455,1.04394,-1.14272,-0.5641,0
random_peptide_1260,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,0.52612,2.71318,-1.26236,-0.2381,-1.21618,-0.9995,0.54258,0.0,-0.11379,-0.21345,0.0,0.0,-0.38723,0.0,0.41167,-0.58969,0.0,-1.25641,1.0774,0.13443,0.0,0.47619,0.0,0.0,1.00831,-0.84868,-1.21154,2.16251,1.19237,0.375,0.12571,-0.06087,-0.0372,-1.68831,0.0,0.92913,-0.5641,0
random_peptide_1261,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.34687,-0.67829,1.16747,0.2381,0.11223,-1.4995,0.54258,0.0,-0.39303,-0.66978,0.0,0.0,0.42894,0.0,0.11762,1.01048,0.93086,0.41026,-2.48695,-0.98047,0.0,0.47619,0.0,0.0,-0.04774,-0.84868,-0.46154,0.82483,-0.41526,0.375,-0.50286,-0.80948,1.35697,-0.25974,1.04783,-0.92913,-0.5641,0
random_peptide_1262,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,1.50261,-0.67829,-0.3846,0.62771,3.87946,0.0,-0.15994,0.0,0.51941,1.8782,0.0,0.0,0.5866,0.0,0.22455,0.96023,0.0,-0.1958,-0.33767,-0.1718,0.0,-0.14037,0.0,0.0,-0.68878,1.96141,-0.73427,0.28686,0.23875,0.375,0.24,-0.49113,-0.4249,0.0,0.0,0.0534,-0.19744,0
random_peptide_1263,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,1.0,0.0,-0.15994,-1.04117,-0.67829,-0.52335,-0.58442,2.18219,0.0,-0.15994,0.1,0.33622,1.20315,0.0,0.0,0.67252,0.0,0.03742,0.38046,0.0,0.44056,0.2737,0.79114,0.0,-0.14037,0.0,0.0,-0.72366,0.98355,-0.73427,0.27157,0.44827,-2.625,0.24,-0.11178,-1.30631,0.0,0.0,0.0534,-0.5641,0
random_peptide_1264,0.0,0.0,0.0,0.18182,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.18182,43.6547,-0.70714,-0.33915,-0.06542,-0.42125,0.21772,1.05,-0.45742,0.0,-0.47059,-0.38367,0.0,0.0,1.70287,0.0,0.25333,0.69921,0.88903,0.17949,1.29521,0.04775,1.7,-0.40145,0.0,0.0,0.57811,-0.84868,0.40385,-0.79964,-1.08912,0.375,-0.06769,1.13984,0.24747,-1.46853,0.70779,0.0994,0.96368,0
random_peptide_1265,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-0.389,0.33915,-1.62287,-0.52381,1.25522,-0.4995,0.9856,0.0,1.38202,0.0223,0.0,0.0,-0.36435,0.0,0.41167,1.10703,0.0,0.61026,0.94071,1.32307,0.0,0.86501,0.0,0.0,0.04605,-0.84868,-1.21154,0.51593,-1.11727,-0.825,0.88,1.76187,-0.49305,-0.54545,0.0,0.89068,-0.5641,0
random_peptide_1266,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-2.30756,1.35659,0.15185,-0.82011,-0.54164,-1.9975,0.1691,0.0,-0.02575,0.00172,0.0,0.0,-1.02215,0.0,-0.04574,0.00871,0.0,0.5584,0.87647,-0.83609,0.0,0.14841,0.0,0.0,1.10731,0.15413,-0.04487,0.6814,1.02389,0.04167,0.19556,-0.16456,0.25482,-1.21212,0.0,-0.49482,-0.5641,0
random_peptide_1267,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63886,0.2261,-1.17374,-0.19048,0.73484,-0.0005,0.0,0.0,0.26096,0.08301,0.0,0.0,0.27768,0.0,-0.82333,0.30436,0.0,0.61026,0.46138,1.87512,0.0,0.0,0.0,0.0,-0.42979,-0.84868,-0.16154,0.80261,-0.5541,0.375,0.0,0.58693,-0.82407,-0.54545,0.0,1.32427,0.25071,0
random_peptide_1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.4478,0.0,0.5,0.0,0.0,-0.13965,-0.2261,0.35473,0.47619,0.02776,-0.4995,0.0,0.0,-0.84716,-0.80243,0.0,0.0,-0.5295,0.0,0.0,0.00455,0.0,-0.32308,0.96128,-0.64221,0.0,0.0,0.0,0.0,-0.88117,-0.84868,-0.68654,0.01376,-0.90961,0.075,-0.44,0.17724,0.24245,-0.54545,0.0,-0.26058,-0.5641,0
random_peptide_1269,0.0,0.0,0.0,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,41.78472,0.08072,-0.05218,0.4659,0.2381,0.75808,-0.9975,-0.59683,0.0,-0.48049,0.19812,0.74737,0.0,0.35109,0.0,0.41167,-0.66764,0.94283,-0.08974,0.54299,-0.488,0.0,-0.52381,0.0,0.0,0.29467,0.06079,-0.08654,-0.78503,-0.81015,0.16071,1.38286,-0.09555,0.84524,-0.25974,0.65185,-0.30971,0.28205,0
random_peptide_1270,0.33333,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,77.39002,0.0,0.0,0.9856,0.41816,0.33915,-0.765,0.80952,-0.96569,0.466,0.9856,0.0,1.02178,-0.41157,0.0,0.0,-1.81441,0.0,-1.64667,0.60202,0.0,-0.32308,-0.74849,0.21354,0.0,0.86501,0.0,0.0,1.90955,-0.84868,0.88846,-0.55938,-0.31701,-1.425,2.64,2.30925,0.12173,1.45455,0.0,-0.84369,1.26923,0
random_peptide_1271,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,-0.11224,-0.67829,0.33622,1.30952,0.67152,-0.034,-0.31206,0.0,-0.62877,0.22622,0.80633,0.0,-0.92601,0.0,-0.27444,-0.08486,0.0,0.29915,1.00014,1.1336,0.0,-0.27388,0.0,0.0,-0.49225,-0.01128,0.10096,0.72693,2.27219,-2.625,-1.02667,-1.14691,-2.07757,0.45455,0.0,1.28689,-0.5641,0
random_peptide_1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47593,0.67829,-0.24839,0.14286,-0.40012,-0.5,0.0,0.0,-0.17578,0.28869,0.80653,0.0,-0.18737,0.0,-0.41167,0.41406,0.0,0.14359,-0.35612,0.33246,0.0,0.0,0.0,0.0,0.72332,0.071,0.36346,0.89946,1.75903,0.375,0.88,-0.17652,-1.16784,-0.54545,0.0,0.6066,-0.5641,0
random_peptide_1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21815,-0.2261,0.17205,0.80952,1.25312,-0.034,0.0,0.0,-0.95169,0.54389,0.0,0.0,-0.19245,0.0,-1.44083,-0.46599,0.0,-1.02308,0.82593,1.39134,0.0,0.0,0.0,0.0,-0.72909,0.02651,-0.16154,0.37651,-0.30308,-2.025,-1.32,-0.75252,-1.18982,0.45455,0.0,0.30757,-0.5641,0
random_peptide_1274,0.0,0.0,0.0,0.09091,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.09091,-0.45742,0.79889,-0.33915,0.53088,0.34799,0.64347,-0.499,-0.45742,0.0,-0.47941,0.16305,0.74311,0.0,0.33404,0.11111,0.41167,1.5008,1.8582,-0.35897,-0.49019,-1.07643,1.7,-0.40145,0.0,0.0,-0.41153,0.04755,0.40385,-0.34317,0.17009,-0.31731,-0.74462,-0.38097,1.35999,0.83916,1.35288,-0.69417,0.04701,0
random_peptide_1275,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,-0.84857,-0.27132,-0.58255,0.32468,0.05678,0.549,-0.15994,0.0,-0.10868,0.3982,0.0,0.0,-1.64245,0.0,-0.89818,-0.3443,0.0,-0.40793,0.2171,1.70773,0.0,-0.14037,0.0,0.0,0.10914,0.0534,0.22028,0.77767,0.37116,0.375,-0.96,0.58828,-1.0603,0.0,0.0,1.37184,-0.19744,0
random_peptide_1276,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,1.0,0.0,-0.15994,-1.91058,0.13566,-1.03565,0.62771,2.4257,-0.4985,-0.15994,0.0,0.25277,1.09803,0.0,0.0,-0.14748,0.0,-0.89818,1.71812,0.0,-0.40793,0.44244,0.34022,0.0,-0.14037,0.0,0.0,-0.01811,1.13714,-0.73427,0.50966,0.53536,0.10227,-0.56,0.79855,-0.48269,0.0,0.0,1.23592,-0.19744,0
random_peptide_1277,0.0,0.0,0.0,0.16667,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.16667,0.34915,0.0983,0.4845,-0.1939,0.05952,-0.14387,0.501,0.34915,0.0,-0.50749,-0.68253,0.0,0.0,-1.59586,0.0,-1.13208,-1.40865,0.86156,0.78526,1.64492,-1.09436,3.4,0.30643,0.0,0.0,0.39374,-0.84868,0.75721,-1.53758,-0.67353,0.0,-1.21,1.58413,1.35143,-2.04545,0.94981,0.31505,0.48352,0
random_peptide_1278,0.0,0.0,0.11111,0.0,0.0,72.32366,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,0.00073,-0.27132,0.82001,1.5368,-1.60333,0.0495,-0.15994,0.0,-0.49835,0.17807,0.0,0.0,1.17075,0.0,-0.1497,0.10825,1.96166,0.8648,-0.9641,-0.60546,2.125,-0.14037,0.0,0.0,-0.53558,0.09744,-0.73427,0.03304,-0.95519,-0.44318,-0.56,-0.1173,0.67017,0.0,2.29322,-0.4767,-0.5641,0
random_peptide_1279,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-0.9757,0.13566,0.00287,1.03175,-0.86477,0.0,0.75293,0.0,0.81007,-0.20194,0.0,0.0,-4.86473,0.0,-0.6175,-0.80841,1.1369,1.07692,-0.89916,0.0002,5.66667,0.66081,0.0,0.0,0.93357,-0.84868,0.53846,-0.88869,0.45835,0.375,-1.02667,0.79854,0.46206,0.45455,1.07453,-0.17087,0.16923,0
random_peptide_1280,0.0,0.0,0.0,0.0,0.0,86.98362,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,0.82579,0.4845,-0.01597,0.89286,-0.04408,0.0005,0.34915,0.0,0.68744,0.2704,0.0,0.0,1.96787,0.0,-0.6175,2.52594,2.07782,-0.08974,1.08736,-1.27821,0.0,0.30643,0.0,0.0,0.25371,0.15347,-0.55529,-0.65352,0.04977,0.0,-1.21,-1.79048,0.63745,-0.79545,2.05594,0.31505,-0.04029,0
random_peptide_1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12843,0.67829,-0.90023,0.80952,1.20494,-1.4985,0.0,0.0,-0.58668,0.3155,0.0,0.0,0.01337,0.0,-1.02917,0.78909,0.0,-0.55641,-0.24384,0.36333,0.0,0.0,0.0,0.0,0.22144,0.09073,-1.21154,1.00492,0.3166,0.375,-0.44,-0.70309,0.14299,-1.54545,0.0,0.0235,-0.5641,0
random_peptide_1282,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-0.40671,-0.67829,-1.35194,1.5873,0.9711,0.0,0.75293,0.0,0.69393,-0.32204,0.0,0.0,0.21179,0.0,-0.96056,0.26003,0.0,-1.25641,-0.79787,1.0169,0.0,0.66081,0.0,0.0,-1.44564,-0.84868,-1.21154,0.47284,-0.46229,-1.125,-0.29333,0.27617,-0.74575,0.45455,0.0,0.55178,-0.5641,0
random_peptide_1283,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-1.72353,-0.67829,0.24824,2.14286,0.61767,-0.4995,0.9856,0.0,0.99287,2.74403,0.0,0.0,-0.41423,0.0,0.0,-1.21054,0.0,-0.78974,-0.97889,-1.03467,0.0,0.86501,0.0,0.0,-0.08882,1.13918,-1.21154,0.71002,-0.19775,-0.825,0.0,-0.42825,0.28124,-0.54545,0.0,-0.27553,-0.5641,0
random_peptide_1284,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,0.59758,0.94961,0.36423,1.03175,0.25597,0.5,0.75293,0.0,0.89054,-0.55941,0.0,0.0,-0.22854,0.0,-1.30361,1.50409,0.0,-1.25641,-1.01076,0.79856,0.0,0.66081,0.0,0.0,0.33326,-0.84868,2.28846,-0.84224,1.3743,-0.125,-1.02667,1.92191,-1.58704,-1.21212,0.0,-0.17087,0.90256,0
random_peptide_1285,0.0,0.0,0.16667,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,-2.94955,0.4845,0.38601,-0.77381,-1.07139,0.0,0.34915,0.14286,1.81394,0.38306,0.0,0.0,-0.02508,0.0,0.15438,0.79381,0.0,-0.38141,-0.72255,-0.39726,0.0,0.30643,0.0,0.0,0.94399,0.15132,0.10096,0.1447,0.67918,-0.375,0.99,0.05394,-0.38523,0.45455,0.0,0.31505,0.48352,0
random_peptide_1286,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.1,-0.27388,-0.31206,0.0,0.0,-0.31206,0.24219,1.1716,0.37576,-0.07937,0.53691,-0.4995,-0.31206,0.0,-0.24195,-0.23669,0.77537,0.0,-0.18674,0.0,0.24014,-0.45419,0.0,-1.25641,0.0074,0.24735,1.88889,121.03494,0.0,0.0,0.35359,-0.84868,0.10096,0.53194,0.85796,0.125,-0.66,0.36222,-0.16178,0.45455,0.0,0.31505,0.10256,0
random_peptide_1287,0.0,0.5,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,2.56165,-0.67829,0.25731,-1.19048,5.91001,0.5,0.9856,0.0,-0.17074,2.65341,0.0,0.0,1.77523,0.0,0.41167,1.6404,0.99867,-0.78974,1.0195,-1.45543,0.0,0.86501,0.0,0.0,-0.60877,1.07798,-0.16154,-1.2667,-1.1014,-0.225,-0.88,0.62636,0.62294,-0.54545,1.26838,-1.14272,1.26923,0
random_peptide_1288,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,3.01258,0.4845,0.13478,-0.35714,-1.12781,0.0,0.34915,0.0,-0.50184,1.4204,0.0,0.0,-0.70819,0.0,0.41167,-0.55273,0.0,0.49359,0.7716,-0.99301,0.0,0.30643,0.0,0.0,1.14629,1.24497,-0.55529,0.39536,0.82458,0.0,0.99,-2.37774,-0.13864,0.45455,0.0,0.31505,-0.04029,0
random_peptide_1289,0.0,0.0,0.1,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,-2.53878,1.1716,0.05814,-0.07937,-1.59156,-0.4985,-0.31206,0.0,0.31854,0.01684,0.0,0.0,0.15469,0.0,0.06861,0.29359,0.0,-0.28419,-0.81282,-1.45931,1.88889,-0.27388,0.0,0.0,0.54395,0.12277,-0.33654,0.11653,0.2663,0.375,0.44,0.75182,0.49161,0.45455,0.0,-0.17087,0.10256,0
random_peptide_1290,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,-2.39651,-0.0969,-0.98912,0.89286,0.05675,-0.533,0.34915,0.0,1.60787,-0.72398,0.0,0.0,-0.17153,0.0,-0.10292,-1.16665,0.97848,0.78526,0.0394,-0.00413,0.0,0.30643,0.0,0.0,-0.73348,-0.84868,-1.21154,0.66798,0.39493,-1.875,-0.66,-0.88293,-0.44133,0.45455,1.1952,1.23083,-0.5641,0
random_peptide_1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92318,0.67829,-0.57107,-0.85714,-0.29087,-0.0675,0.0,0.0,0.09668,-0.59075,0.0,0.0,1.41034,0.0,0.41167,0.9602,0.0,0.84359,-0.38059,-0.25082,0.0,0.0,0.0,0.0,0.28739,-0.84868,-0.68654,0.68992,0.54521,0.075,0.0,-3.09997,0.05392,-0.54545,0.0,0.6066,0.25071,0
random_peptide_1292,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-0.28624,1.76357,1.90752,2.14286,-0.25507,0.0,0.75293,0.0,0.43074,0.84021,0.0,0.0,-0.32993,0.0,-0.27444,-1.37502,0.0,-0.86752,0.32627,-0.04177,0.0,0.66081,0.0,0.0,0.40917,0.06991,0.53846,-0.05982,0.39569,-0.625,-1.02667,0.75999,-1.14949,0.45455,0.0,-0.42006,-0.5641,0
random_peptide_1293,0.33333,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,77.39002,0.0,0.0,0.9856,-0.12265,-0.67829,0.92458,1.47619,-0.59094,-0.4985,0.9856,0.0,0.50644,-0.59494,0.0,0.0,0.14153,0.0,-1.64667,-0.02442,0.0,0.14359,-1.31684,-1.72158,0.0,0.86501,1.0,0.0,1.55244,-0.84868,-0.16154,-1.39535,-1.98926,0.375,-0.88,-0.03687,1.78768,-0.54545,0.0,-0.84369,1.26923,0
random_peptide_1294,0.0,0.0,0.14286,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-2.54256,0.33915,-1.25224,-0.07937,3.83674,0.5,0.1691,0.0,1.28968,1.42977,0.0,0.0,0.17873,0.0,0.18296,0.97298,0.0,0.5584,-0.0092,0.99312,0.0,0.14841,0.0,0.0,-0.19219,1.04755,-0.04487,0.47348,-0.25218,-1.29167,1.66222,0.32568,-1.15564,1.0101,0.0,1.28274,0.35256,0
random_peptide_1295,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-0.57879,0.33915,1.50613,0.14286,-0.91958,-0.451,0.9856,0.0,0.42683,-0.36839,0.0,0.0,-1.55908,0.0,-1.64667,-0.5381,0.0,-0.78974,-2.39801,1.05593,0.0,0.86501,0.0,0.0,0.63363,-0.84868,0.88846,1.55437,0.86817,-0.225,1.76,0.05801,-0.45081,-0.54545,0.0,0.32252,-0.5641,0
random_peptide_1296,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-1.06855,-0.16957,-1.30286,-0.82011,1.41733,0.5,0.1691,0.0,1.14322,0.6747,0.0,0.0,1.18127,0.0,0.18296,0.34889,0.0,0.29915,0.15966,1.08969,2.83333,0.14841,0.0,0.0,0.11634,0.17374,-0.62821,0.31077,0.15697,-0.625,-0.29333,0.15478,-0.91625,-0.10101,0.0,0.80097,0.35256,0
random_peptide_1297,0.0,0.0,0.0,0.0,0.0,-1.10693,-0.97149,0.0,-0.97149,-1.10693,0.0,0.0,-1.10693,0.49253,0.2793,-0.82655,0.84656,0.03891,-2.032,-1.10693,0.0,-0.58208,-0.46461,0.0,0.0,0.14083,0.0,-1.30361,-0.12398,0.93806,0.29915,0.27147,0.66966,0.0,-0.97149,0.0,0.0,-0.52102,-0.84868,-0.91987,1.12962,0.54115,-0.95833,-0.29333,-0.16616,-0.246,1.56566,0.72604,0.87573,-0.5641,0
